index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
300322,1087390797782310912,2019-01-21 16:45:43+00:00,"New Sensitive Skin Collection from ATTITUDE coming soon!!! #natural, #vegan, #hypoallergenic, #ewgverified and dermatologist tested. Get an early online access and up to a full year of FREE shampoo!  https://t.co/ofHE77l7on via @attitudeliving",949645489,2012-11-15T12:23:28.000Z,_clarissaw123,"Prestonpans, Scotland",108,,0,0,0.7352
302098,1087376276258643968,2019-01-21 15:48:01+00:00,"Introducing broccoli crisps! In a selection of all natural, vegan friendly flavours! #Broccoli #Crisps #Healthy #JanuaryDetox https://t.co/IMVkJZLYo6",248673289,2011-02-07T13:57:20.000Z,BartonGrange_GC,"Brock, Preston",5248,,2,0,0.7418
311471,1087273080173617153,2019-01-21 08:57:57+00:00,@phoebelees This is so vegan,1937426910,2013-10-05T12:11:38.000Z,BarkovaSasha,"Preston, England",710,,1,0,0.0
312569,1087255193048309760,2019-01-21 07:46:52+00:00,"@darty_sp @PhilLatham If it is, he's the only vegan dairy farmer we know.",892698966,2012-10-20T07:35:47.000Z,TripeUK,"Preston, Northumbria ",19121,,0,0,0.0
320729,1087125717752733696,2019-01-20 23:12:23+00:00,"1) Patronising, much?\n\n2) I guess acting like a grown up is not getting outraged over vegan sausage rolls?\n\n3) Imagine running a Twitter feed like a juvenile smart arse. I mean, maybe some people do that to keep themselves noticed... https://t.co/5o4uo17Hab",15352440,2008-07-08T12:14:08.000Z,MunkeyKris,"Lancashire, Preston",363,,0,0,0.8723
325524,1087082392806920194,2019-01-20 20:20:14+00:00,@NationalDayCal Daiya’s Jalapeño Havarti (vegan) is my favorite cheese.,1127009540,2013-01-28T04:37:44.000Z,Tonya_Aria,"Prestonsburg, KY",556,"Prestonsburg, KY",0,0,0.4588
326983,1087071295144148992,2019-01-20 19:36:08+00:00,For #NationalCheeseLoversDay I’m eating the fiesta shreds from Follow Your Heart. It’s vegan cheese!,1127009540,2013-01-28T04:37:44.000Z,Tonya_Aria,"Prestonsburg, KY",556,"Prestonsburg, KY",0,0,0.5255
340280,1086944497643200512,2019-01-20 11:12:17+00:00,"Last night’s #Vegan Secret Supper was fab. Great food, great music and lovely #Preston people with Mandala Yoga and @LittleVeganUK https://t.co/QJKXtTEMsZ",1058788253355126784,2018-11-03T18:29:25.000Z,BlissYogaSound,preston ,139,,3,0,0.9432
343314,1086905107302764544,2019-01-20 08:35:45+00:00,@wayne11212 @Suffragentleman Yeah fine. Would some Muslims be offended? Probably. But we live in a world where people are offended by vegan sausage rolls.,345442962,2011-07-30T16:16:42.000Z,MAV_Preston,"Preston, Lancashire, UK",11512,,0,0,0.0
363100,1086667406829907975,2019-01-19 16:51:13+00:00,"I just had a vegan sausage roll and you know what, it was bloody great",185433024,2010-08-31T23:57:12.000Z,Caine_Draper,"Preston, Lancashire ",243,,1,0,0.296
370335,1086603935794774016,2019-01-19 12:39:01+00:00,"Natures Aid do not test any of our products on animals and, where possible, products are formulated to be suitable for vegetarians and vegans.  \nCheck out our range of Vegan products here 👉 https://t.co/Cs2c8dqDek #Veganuary https://t.co/2aofwWrRmE",105137161,2010-01-15T13:23:37.000Z,NaturesAid,"Kirkham, Preston, UK",7910,,3,0,0.0
375044,1086553362210918400,2019-01-19 09:18:03+00:00,Sí Señor! 💃\nYou don’t need to miss out on delicious paella if you’re vegan!\nGrab a No Chick Paella in-store @FoodWarehouse \n#Paella #Veganuary https://t.co/XV9GUgCVhj,917319263555325952,2017-10-09T09:22:10.000Z,QueensShopPark,"Preston, England",20,,1,0,0.3578
378475,1086498139513806848,2019-01-19 05:38:37+00:00,"@PopSci Eating vegan and local are the best solutions. I’ve been vegan since 2010, and I eat locally sourced vegetables and fruits whenever possible. Junk food is consumed minimally, so my diet is healthy.",1127009540,2013-01-28T04:37:44.000Z,Tonya_Aria,"Prestonsburg, KY",556,,0,0,0.8225
382325,1086438550424481794,2019-01-19 01:41:50+00:00,A vegan's guide to eating out in Preston\n\n@visitguildcity #Vegan #Foodie #Veganuary #veggie\n\nhttps://t.co/nwfakiWmcu,892736396,2012-10-20T07:57:24.000Z,TonyWorrall1,Preston,1815,,1,0,0.0
407197,1086231148710297601,2019-01-18 11:57:41+00:00,"Happy Friday! Lots on in #Preston this weekend, including the popular vegan market by @ppl_preston 🍽️ https://t.co/qQmnvWhqYl",211871994,2010-11-04T14:17:59.000Z,Lifeline_L3S,"Preston, Lancs UK",456,,0,0,0.7777
412721,1086171467618897920,2019-01-18 08:00:32+00:00,If you a full time vegan or you are doing #veganuary here are a few perfect options from our menu...\nvegan stew pie &amp; vegan mediterranean risotto \n.\n.\n#vegan #gblongton #visitlancashire #longton https://t.co/CRQAfewarT,877175582550876162,2017-06-20T14:45:30.000Z,gb_longton,"Longton, Preston, England",239,,0,0,0.5719
415377,1086129966151028737,2019-01-18 05:15:37+00:00,"@sooyoungIovebot i used flax seed as an egg replacement when i did vegan baking!! u mix ground flaxseed with water, u can get a big bag cheap from holland and barrett",2746937715,2014-08-19T01:50:44.000Z,morriiigan,coleraine/preston ♋ ,168,,1,0,0.0
424934,1086027252243013634,2019-01-17 22:27:29+00:00,"@welshgoldigger @Goodernu1 Not doing Vegan, sorry.",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17409,,1,0,0.0572
424954,1086027069551726597,2019-01-17 22:26:45+00:00,"@Goodernu1 @welshgoldigger Sorry won't be doing vegan, fried eggs on toast is a staple in our house, plenty of salt and vinegar.",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17409,,1,0,-0.0772
430073,1085994264146915328,2019-01-17 20:16:24+00:00,Got an idea to eat more meat as I have become too vegan. \n\nVeg shaped meat\n\nSprout shaped meatballs \nCarrot shaped sausages\nBurger shaped beetroot \n\nIt’s a winner \n\n#voteforme\n\nAre you coming to my talk on Sunday?,792865836876886016,2016-10-30T23:08:41.000Z,80percentvegan,"Preston, England",1809,,2,1,0.5859
436799,1085951681312030720,2019-01-17 17:27:11+00:00,I’ve been a vegetarian for almost half my life and vegan for almost nine years. #proud,1127009540,2013-01-28T04:37:44.000Z,Tonya_Aria,"Prestonsburg, KY",556,"Prestonsburg, KY",1,0,0.0
443185,1085907093943709696,2019-01-17 14:30:01+00:00,Vegan week at Waitrose. Got some half price Angus top rib steak instead. #bolloxtovegans https://t.co/AVRS3ISfDY,297429813,2011-05-12T14:10:28.000Z,bolshie_walshy,Preston,2202,,0,0,0.2023
443186,1085907091691171841,2019-01-17 14:30:00+00:00,Vegan week at Waitrose. Got some half price Angus top rib steak instead. #bolloxtovegans https://t.co/JZNH5iEabn,297429813,2011-05-12T14:10:28.000Z,bolshie_walshy,Preston,2202,,2,1,0.2023
467278,1085670731738951680,2019-01-16 22:50:47+00:00,Genitals in a vegan sausage roll I suspect. It is 2019 after all. #outwiththepig https://t.co/tx0Lc4yoAT,41635281,2009-05-21T17:44:51.000Z,MogStanley,"Preston, England",1231,,0,0,-0.296
472550,1085635836278947841,2019-01-16 20:32:08+00:00,@sophiesveinsson @IcelandFoods All vegan prepared stuff has the 'may' contain. Dig in.,41635281,2009-05-21T17:44:51.000Z,MogStanley,"Preston, England",1231,,0,0,0.2263
477694,1085605353201549315,2019-01-16 18:31:00+00:00,@GailSimone I wouldn't be surprised if he gets paid for his ragetweets.\n\nFirst the (heaven forbid!) vegan sausage rolls and now this?  Hopefully he'll make enough to drown in a money pit somewhere,15352440,2008-07-08T12:14:08.000Z,MunkeyKris,"Lancashire, Preston",363,,0,0,-0.368
479371,1085595051772821509,2019-01-16 17:50:04+00:00,Like it spicy? So do we 😉\nCheck out the No Bull Jalapeno burgers from @FoodWarehouse for a delicious meat free alternative.  #burgers #vegan #veganuary https://t.co/OAD8OwLJT0,917319263555325952,2017-10-09T09:22:10.000Z,QueensShopPark,"Preston, England",20,,0,0,0.8074
494508,1085486024254476289,2019-01-16 10:36:50+00:00,@CostaCoffee Thanks for replying..I actually didn't know the fruit toast was vegan and wouldn't have thought to look.  Must say I haven't ever seen those cookies at the Costa in the Odeon Preston,879090181332193280,2017-06-25T21:33:26.000Z,MounseyJanet,"Preston, England",90,,0,0,0.4404
494793,1085483186266738688,2019-01-16 10:25:33+00:00,"@mredwards Yep! Had a few. If there’s one reason to visit Preston, it’s its abundance of vegan sausage rolls.",19684034,2009-01-28T23:32:42.000Z,ryancaseybooks,Preston,1264,,0,0,0.3595
513472,1085302873355939840,2019-01-15 22:29:03+00:00,@rach0907 Don't worry. It's just our sense of humour. We've actually got a vegan board member.,892698966,2012-10-20T07:35:47.000Z,TripeUK,"Preston, Northumbria ",19120,,2,0,0.6711
538251,1085154306939125760,2019-01-15 12:38:42+00:00,"@JonathanJHiggs I asked a colleague if the Greggs sausage roll she was eating was a vegan one, she went apeshit.... Weird cunts",177526730,2010-08-12T10:57:22.000Z,jonhulton,Preston,159,,0,0,-0.6808
541606,1085124040019398657,2019-01-15 10:38:26+00:00,Brining their kids?!???? #yikes #vegan https://t.co/TYrYLUIPiD,41635281,2009-05-21T17:44:51.000Z,MogStanley,"Preston, England",1231,,0,0,0.0
567090,1084906035553361920,2019-01-14 20:12:10+00:00,"New week, new tan! Have you booked your Glow for this week? \n•\n•\n•\n#spraytan #sjoliesunlesstanning #sunlesstanning #glow #tan #safetanning #winterglow #naturallyderived #vegan… https://t.co/pgYUdeAppU",936090693541482498,2017-11-30T04:33:07.000Z,AltorelliMedSpa,"New Preston, CT",5,,0,0,0.0
570724,1084884587527000064,2019-01-14 18:46:56+00:00,@Vegan_Rey @amyythevegan Hope Costa was taking note cause their offerings are rubbish,879090181332193280,2017-06-25T21:33:26.000Z,MounseyJanet,"Preston, England",90,,1,0,0.4404
576060,1084852756052090880,2019-01-14 16:40:27+00:00,"Hey, @GreggsOfficial, can you tell me where to find a vegan sausage roll? I live in the Edinburgh area and no local branches sell them 😞",559005789,2012-04-20T20:33:53.000Z,janiswilson11,Prestonpans,819,"Prestonpans, Scotland",2,1,-0.296
577477,1084842603714150400,2019-01-14 16:00:06+00:00,This Sunday head into Preston for the Preston Vegan Fair!\n\nStreet Food | Cosmetics | Homeware + more!\nhttps://t.co/1LCEra0CoB\n\n#PrestonVeganFair #VeganFood #Preston https://t.co/Po6qCjdxtO,2240672467,2013-12-11T11:59:53.000Z,MarriottPreston,"Preston, England",668,,2,0,0.0
577498,1084842471538839552,2019-01-14 15:59:35+00:00,Cameron Jeffers vs The Vegan Cyclist FULL ZWIFT RACE (rematch info) | Season³ 9: https://t.co/7OxsuLUygx via @YouTube,2712345189,2014-07-15T09:23:27.000Z,Cameron_Jeffers,"Preston, England",4209,,3,0,0.0
577943,1084838903398449152,2019-01-14 15:45:24+00:00,"@Mantra1298 @K4Owen @piersmorgan They open at 6am, Vegan Sausage roll for breakfast with a cup of coffee, you might not be able to beat that.",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17410,,1,0,0.0
578629,1084834370903556096,2019-01-14 15:27:23+00:00,"@TomthunkitsMind Might be a good time to go veggie folks, you rely on chlorinated chicken and Anti-Biotic fed beef, go to Greggs when in the UK and buy a Vegan Sausage Roll, lovely.",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17410,,0,0,0.7717
578913,1084832313232576514,2019-01-14 15:19:13+00:00,"@K4Owen I tell you something, I haven't a clue what's in a Vegan Sausage Roll but I things it's worth your while trying it, maybe with a cup of coffee. If @PiersMorgan is in meltdown about it then Greggs are doung something very good. Give it a go.",999967995102420992,2018-05-25T10:58:43.000Z,VictorK43995989,Proud Prestonian and Lancs Lad,17410,,3,0,0.7677
583174,1084799552677400576,2019-01-14 13:09:02+00:00,Why is this shite promoted on my timeline?  Vegan twats.\n\nhttps://t.co/bhnMtJTIXi,308696065,2011-05-31T21:02:26.000Z,gazpne,"Preston, Lancashire",719,,2,0,0.4215
610766,1084530240913838081,2019-01-13 19:18:53+00:00,@hollyshortall What is vegan cheese like? Cheese is the one thing that stops me from going as vegan as I possibly can do 🤔,27614665,2009-03-30T10:27:24.000Z,LewDowd,Preston,1837,,0,0,0.2263
611495,1084525665762852871,2019-01-13 19:00:42+00:00,Most of us have some form of irrational fears. Mine involve dating. But are they irrational or relevant? And could a vegan actually kill me!\nhttps://t.co/LkudkTM1tq,21085250,2009-02-17T12:40:59.000Z,samsboringblog,Preston/Cork ,1737,,0,0,-0.9117
618172,1084483096936890368,2019-01-13 16:11:33+00:00,"Jackfruit, vegan ingredient of the day in \nrecipe of the week: jackfruit and red pepper goulash by Matt Pritchard\n\n#recipes #food #foodporn #Veganuary #vegan \n\nhttps://t.co/9J2lTD8nRI",892736396,2012-10-20T07:57:24.000Z,TonyWorrall1,Preston,1815,,0,0,0.0
618335,1084482038189752321,2019-01-13 16:07:21+00:00,Family love. When your niece saves you half of a vegan sausage roll. Thanks Sophie X https://t.co/q0LShRHh1I,2232729842,2013-12-06T09:47:37.000Z,PeterJMilburn,The North End of Preston,204,,4,0,0.7964
625881,1084420926702264320,2019-01-13 12:04:31+00:00,You can now buy a Donald Trump toilet brush!\n\nhttps://t.co/JDN8sgf46n,790990674929868800,2016-10-25T18:57:27.000Z,Trabuquena32,"Wesham,Preston England",54,,0,0,0.0
626909,1084410278882742272,2019-01-13 11:22:12+00:00,Two big foodie things for 2019 - Rasam and Roast Cabbage\n\nMeera Sodha’s vegan recipe for lentil rasam with roast red cabbage\n\n#Food #foodie #foodporn #recipe @guardian @meerasodha \n\nhttps://t.co/EzEteWxEe8,892736396,2012-10-20T07:57:24.000Z,TonyWorrall1,Preston,1815,,0,0,0.0
627676,1084402613628665856,2019-01-13 10:51:44+00:00,@PeevedFerret Very low level approach there. You going vegan or something?...  Says the very jealous bloke!,2156172311,2013-10-27T18:41:04.000Z,TheRealRagtag,"Preston, England",306,,0,0,-0.7165
629755,1084381345248395264,2019-01-13 09:27:14+00:00,@amyythevegan Exactly my thoughts Amy! They know one vegan and think they know us all. No high and mighty attitude here....just trying to do my best after years of not doing,879090181332193280,2017-06-25T21:33:26.000Z,MounseyJanet,"Preston, England",90,,1,0,0.5093
643012,1084213368045604866,2019-01-12 22:19:45+00:00,@Vegan_Dealer @bbe555 @LancsRoadPolice @AlanMelia So back to your original tweet. Some 'Coppers' are sorted &amp; some have egos. Which kind would you like to pull the people speeding on the M55? Sorted 1s or ego 1s? I'm guessing the 1s with egos are the 1s that don't let people off who break the law,358984454,2011-08-20T20:49:21.000Z,snoopbrogg,Preston,301,,1,0,0.8205
645758,1084191250117472256,2019-01-12 20:51:51+00:00,@Vegan_Dealer @bbe555 @LancsRoadPolice @AlanMelia https://t.co/NboPhqgObk\n\n🤔,358984454,2011-08-20T20:49:21.000Z,snoopbrogg,Preston,301,,0,0,0.0
651969,1084145486477578240,2019-01-12 17:50:01+00:00,"Taking part in #Veganuary? Natures Aid do not test any of our products on animals and, where possible, products are formulated to be suitable for vegetarians and vegans.  \nCheck out our range of Vegan products here 👉 https://t.co/Cs2c8dqDek https://t.co/x47HFaxRWs",105137161,2010-01-15T13:23:37.000Z,NaturesAid,"Kirkham, Preston, UK",7909,,2,0,0.0
659123,1084094281936195587,2019-01-12 14:26:32+00:00,"Just a few tickets remaining for this fab #Vegan social event with @LittleVeganUK Children welcome, dancing shoes optional, booking essential £16\n💫 DJs picked awesome soundtrack ✔️\n💫 Delicious menu agreed ✔️\n💫 Lovely people confirmed as coming along ✔️ https://t.co/CIv0aRIRff",1058788253355126784,2018-11-03T18:29:25.000Z,BlissYogaSound,preston ,140,,0,0,0.9648
663405,1084060160589467648,2019-01-12 12:10:57+00:00,"Preston Weekend vibes are my fave vibes. Vibrant Vegan Suppers Chilled Soundbaths, Nidra and Yin..All going on at Mandala Preston. Come see us #Preston #Vegan #yoga #soundbath https://t.co/nDmrNxaFOt https://t.co/lFfYqNLwmq",1058788253355126784,2018-11-03T18:29:25.000Z,BlissYogaSound,preston ,140,,0,0,0.743
663564,1084058402303688704,2019-01-12 12:03:58+00:00,The Vegan Destroyer 🐷 https://t.co/CdPUdQ6cQb,22390232,2009-03-01T18:43:05.000Z,IainAnderson197,"Preston, England",34,,0,0,-0.4588
664278,1084052315945033728,2019-01-12 11:39:47+00:00,Can confirm vegan sausage roll is peng,246888229,2011-02-03T17:32:29.000Z,iMacka,"Preston, England",188,"Preston, England",1,0,0.0
667859,1084022988549308416,2019-01-12 09:43:15+00:00,UK government : UK Parliament: Make Vegan/Vegetarian Labeling Lawful - Sign the Petition! https://t.co/rPYx36F5tT via @UKChange,756267989322924032,2016-07-21T23:21:54.000Z,alijhampson,"Longton, Preston, England ",63,"Longton, England",0,0,0.0
672113,1083980714683568128,2019-01-12 06:55:16+00:00,We would like to announce the arrival of The New Vegan Range in are Elemis range for 2019,250756407,2011-02-11T18:56:40.000Z,HofHPreston,Preston,294,,0,0,0.3612
681807,1083876708049186816,2019-01-12 00:01:59+00:00,@PrestonJackyyy He’s clearly a vegan. Can’t deal with a proper British bit of food,1033047016862048258,2018-08-24T17:42:56.000Z,ZakGoulders,"Preston, England",880,,0,0,0.4019
689797,1083832597376049152,2019-01-11 21:06:42+00:00,@piersmorgan That vegan sausage roll that did it,823978744259940352,2017-01-24T19:40:16.000Z,wendyreed1234,"Preston, England",3,,0,0,0.0
692612,1083817628110675969,2019-01-11 20:07:13+00:00,"@PhiBetaKappa I don’t drink milk as I have been vegan since 2010. My opinion is that animal products are cruel and harmful, e.g. the use of antibiotics, hormones, and other atrocities. Even cage-free eggs are not truly humane.",1127009540,2013-01-28T04:37:44.000Z,Tonya_Aria,"Prestonsburg, KY",558,"Prestonsburg, KY",0,0,-0.7356
700107,1083774974006046720,2019-01-11 17:17:44+00:00,Seen this @duramater1803\n\nhttps://t.co/PRHlC1eCBl,350782689,2011-08-08T09:16:07.000Z,stillill72,preston,752,,0,0,0.0
713546,1083701974758055943,2019-01-11 12:27:39+00:00,"I'm non vegan and even I have this opinion, it's a madness tbh",189100105,2010-09-10T11:36:33.000Z,cstll0,"Preston, England",770,,0,0,-0.4404
717505,1083672711799496704,2019-01-11 10:31:22+00:00,Daz’ism of the day:\n“Johns about as much use as a pork pie at a vegan convention” \n\n😂😂😂😂,365351707,2011-08-31T08:59:17.000Z,EmzyLucy123,From Preston - In Wistaston,207,"North West, England",0,0,0.0
718052,1083668134052225024,2019-01-11 10:13:11+00:00,@SolwayViking @guardian It says eating less meat. Not becoming vegan.,410723063,2011-11-12T13:43:21.000Z,CoryRocker,"Preston, England",1446,,8,0,0.0
