index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
1975,1083874209670017026,2019-01-11 23:52:03+00:00,I'm about to eat vegan chili....and add a bunch of cheese 🤗 #sorryscott,443442683,2011-12-22T05:38:34.000Z,CourtneyMims,"St Joseph, MI",424,,0,0,0.0
1979,1083874177419857920,2019-01-11 23:51:55+00:00,"A vegan diet may offer a performance advantage to endurance athletes, according to a review published in the journal Nutrients. In response to the increased use of vegan diets by... https://t.co/dzUZe7S5du",1913689435,2013-09-28T09:18:38.000Z,Highcarbhealth,New Zealand,432,,0,0,0.4767
1980,1083874174945378304,2019-01-11 23:51:55+00:00,@thevitou NDHSBDJAJSB vegan,252778048,2011-02-15T22:04:17.000Z,WhoIsPauliz,americaos,459,,0,0,0.0
1981,1083874160672231425,2019-01-11 23:51:51+00:00,@PopAlarms @PopFactsNews Wtf being gay isn't the same thing as like being vegan etc. you can't just decide to be gay. I already thought he was dumb but this.... ?1?1??1?,2971323359,2015-01-10T12:54:26.000Z,justlikeMaaigic,europe,402,,0,0,-0.5803
1984,1083874148277989379,2019-01-11 23:51:49+00:00,It’s cooling off down here in the South so I decided to make a Vegan white chili 🌶 So delicious! #vegan #veganfood #veganrecipes #vegans #wholefoodplantbased #wholefoodplantbasedlifestyle… https://t.co/VTdy9YngNu,953396364037316609,2018-01-16T22:39:41.000Z,crazywiglady1,,67,,0,0,0.6468
1993,1083874027008126976,2019-01-11 23:51:20+00:00,"@FragranceDirect Wow, great January vegan treat! 🤞❤️",45216591,2009-06-06T21:20:05.000Z,dawniediaz,Lancaster,23,,0,0,0.8977
1995,1083874022671204352,2019-01-11 23:51:19+00:00,@Pornhub Vegan farts and shits smell worse than dead bodies. 👎👎👎👎👎,1081319631976058880,2019-01-04T22:41:04.000Z,xxxsweetH,,0,,0,0,-0.8885
2002,1083873937862348800,2019-01-11 23:50:58+00:00,❤️ solscape\n#vegan #brunch #summer #beach #cafe https://t.co/TgyUhmZJKQ https://t.co/jVtHxMmVKG,3017931732,2015-02-13T03:09:26.000Z,SallyLai321,"Hamilton, New Zealand",32,,0,0,0.0
2007,1083873875920867328,2019-01-11 23:50:44+00:00,#Nice - Et voilà !!! Bravo au Vegan Gorilla 🦍❤  Distinction méritée ! https://t.co/YkxHibnhtp,3687517161,2015-09-17T16:47:54.000Z,mareebasse,"Hérault, France",673,,2,0,0.0
2010,1083873860020244480,2019-01-11 23:50:40+00:00,@HoneyGuwop Try going vegan lol and see if you can stick to it listen to what your body is telling you,228042350,2010-12-18T15:06:09.000Z,Chan_Channnnn,🏋🏿‍♂️,3544,,1,0,0.4215
2011,1083873850222362625,2019-01-11 23:50:37+00:00,@tshointshoin il vont pas encore nous cassé les couille les vegan ou JSP quoi là 😡😡 on peut plu mangé de cochon tranquillement deja ke les musulmens CT chiant 😡 mlp 2022,421982301,2011-11-26T17:04:05.000Z,JordanHgn,,418,,1,0,0.0
2016,1083873847143813128,2019-01-11 23:50:37+00:00,"@WryAndGinger apparently I'm never dating another vegan, lol",46705751,2009-06-12T17:50:49.000Z,tenacioushfx,Vancouver BC Canada,880,,3,0,0.4215
2018,1083873825320771589,2019-01-11 23:50:32+00:00,He had a bite of that vegan sausage roll and it didn’t have enough carcinogens for his system https://t.co/do5DYV4M5d,44880117,2009-06-05T12:25:48.000Z,samuli47,Finland,408,,1,0,0.0
2020,1083873808568672256,2019-01-11 23:50:28+00:00,@LilMsHoneyChild @CJCampbell81 @deathischill I get that (that's why I'll always choose a totally vegan restaurant when given the option) however I feel like with taco Bell it would be really easy to spot. I always unwrap it to check before eating and sour cream or cheese isn't easy to hide😅,2165172644,2013-10-30T17:32:07.000Z,anilecrose,,35,,1,0,0.8354
2030,1083873783096754178,2019-01-11 23:50:21+00:00,"@ari_stocrate What WOULD count as ""vegan"" ice cream? 🤔",877530886190895104,2017-06-21T14:17:21.000Z,ThePsychid,"New York, USA",239,,0,0,0.0
2031,1083873779430932485,2019-01-11 23:50:21+00:00,@GreggsOfficial Deep fried vegan sausage roll.,3091967649,2015-03-15T11:42:46.000Z,johnjaaykay,York & Wexford,1409,,0,0,0.0
2032,1083873775169531905,2019-01-11 23:50:20+00:00,"I just took a bite of a popular brand of ice cream that is non-dairy, vegan, low cal, blah, blah, blah.  It is majorly hyped as good tasting.  Know what it tastes like?  Play-Doh.  Yup, I used to eat Play-Doh when I was little.  Took me back.  Guess that’s something?",2427951423,2014-03-22T00:32:29.000Z,HappieSun,"South Carolina, USA",390,,0,0,0.673
2034,1083873767837831168,2019-01-11 23:50:18+00:00,I added a video to a @YouTube playlist https://t.co/U2O0dj6rKd I ATE LIKE ARIANA GRANDE FOR A DAY 💕 VEGAN Full Day of Eating + Meal,3112270384,2015-03-25T00:28:58.000Z,AspieAnswers,New Zealand,1431,,0,0,0.4995
2041,1083873738511302656,2019-01-11 23:50:11+00:00,UCLA Students Create Blink-182 Inspired Vegan 'Dude Ranch' Dressing https://t.co/4AoDKzE7wq,926528254378471426,2017-11-03T19:15:24.000Z,VeganInsight,,669,,0,0,0.6486
2045,1086050528717611008,2019-01-17 23:59:58+00:00,Tonight the witches who live upstairs invited me to their meeting of the Vegan Pizza Sluts. This is the most Bay Area I’ve felt since moving to Minneapolis.,58610967,2009-07-20T22:23:39.000Z,Laarks,"Minneapolis, MN",840,,8,0,-0.5719
2056,1086050465358512128,2019-01-17 23:59:43+00:00,I liked a @YouTube video https://t.co/zIlhKc387U Why I'm No Longer Vegan... Bonny Rebecca Response,151914949,2010-06-04T15:36:07.000Z,EmilySusanRyan,"Gold Coast, Queensland",497,,0,0,0.1531
2058,1086050463219363840,2019-01-17 23:59:42+00:00,"@AOC You may of missed the “outrage” over vegan sausage rolls in the UK by the same group, they really are a funny lot...",15741292,2008-08-05T20:29:12.000Z,Lennonnumber9,"Glasgow, Scotland",262,,0,0,0.2449
2060,1086050456478994432,2019-01-17 23:59:41+00:00,"You don’t have to be a vegan, vegetarian or even a supporter of @peta to not wear fur. \n\nIf you wear real fur, you’re a cunt and deserve a kick in the head. Plain and simple. https://t.co/4FhYNwzlxY",1615136178,2013-07-23T12:31:44.000Z,CondreGuerrero,a position i’d rather not be ,64,,1,0,-0.2732
2062,1086050449034280961,2019-01-17 23:59:39+00:00,@cartoonlegs But then surprised me when she went relatively ‘gooey’ about animal rights when presented with the vegan question!! It’s obviously just her fellow countrypeople she detests!,1523483784,2013-06-16T23:57:29.000Z,missis_j,UK,1205,,0,0,0.4168
2066,1086050447423668225,2019-01-17 23:59:39+00:00,"I had Vegan Affair at Maloko, Camberwell tonight. Delicious, decent size portion and at £6.25 very reasonably priced. I’m not Vegan, this is good, wholesome food, pure and simple. https://t.co/tfnukleNbV",56414701,2009-07-13T16:20:55.000Z,Tony_Pritchard_,London and Whitstable,3616,,2,0,0.765
2067,1086050441316786176,2019-01-17 23:59:37+00:00,Plant Diet for Healthy Vision - https://t.co/xQ6gsHj50I,1296601735,2013-03-24T20:48:58.000Z,GroundBased,"San Diego, CA",31103,,2,0,0.5719
2069,1086050438951116800,2019-01-17 23:59:37+00:00,@Garfieldthechef @GasheadAu @mattshaw78 I went to Greggs for a vegan sausage roll and they didn’t have any.,395158759,2011-10-21T07:01:09.000Z,eldiningroomi,Norf Wales,5916,,0,0,0.0
2071,1086050434530402304,2019-01-17 23:59:36+00:00,"@tidyboy2 Not according to the Vegan Society. And by that logic almost nothing's vegan.\nAnyway I'm in the list of things that aren't vegan, so it's hardly my debate either",844165130241921024,2017-03-21T12:33:45.000Z,PrincessEthanol,a cursèd land,69,,1,0,0.0
2083,1086050392297873408,2019-01-17 23:59:26+00:00,"""Easy vegan tzatziki"" #food #eat #health #tastyfix https://t.co/J0qJ5y1g1D",1586307386,2013-07-11T16:52:01.000Z,FoodieNewsie,,1339,,0,0,0.4404
2087,1086050361138466818,2019-01-17 23:59:18+00:00,@sorraya__ I'm not a vegan but I buy these all the time haha. Super good.\n\nThe regular nuggets from Morningstar are really great too.,811389079,2012-09-08T17:49:31.000Z,ActualCorn,United States,26339,,1,0,0.9548
2088,1086050327781089280,2019-01-17 23:59:10+00:00,@gvilherm ta na mesa vegan &lt;3,457826006,2012-01-07T21:31:32.000Z,alprazoligia,,774,,0,0,0.0
2089,1086050324903874560,2019-01-17 23:59:09+00:00,Lorain Ohio\n\n#Homervillehound #Lovelife #Zen #peaceful #Hollywood #OlgaRoderick #OneWithSpirit #Ohio #BeHealthy #cannabis #MedicalMarijuana #marijuana #health #hemp #Justsaying #vegetarian #vegan #food #NaturesBeauty #fantastic #magic #heart #family #friend #spiritual #music https://t.co/eYtmLdR2eX,1073870035,2013-01-09T14:00:52.000Z,Homervillehound,,1209,,0,0,0.0
2101,1086050260848394240,2019-01-17 23:58:54+00:00,"@KirstySNP Re your final comment on QT,there is more protein in veg than meat,where do you think gorilla’s,the strongest animals in the world get their protein from? Fact: there is more protein in the Greggs vegan sausage roll than the meat one. Do your research! https://t.co/nL9OIenm64",462488023,2012-01-13T00:39:57.000Z,Nick_JDavies,"Bristol, UK",115,,0,0,0.4926
2103,1086050247007186944,2019-01-17 23:58:51+00:00,@Mellecon I say all Congressional catered lunches use fast food from now on. Instead of those expensive steaks and vegan meals.,2894080753,2014-11-08T18:52:32.000Z,warNuKE_,Texas,504,,1,0,0.0
2105,1086050246290038784,2019-01-17 23:58:51+00:00,@MartinWhelton I can't and won't turn vegan. Seen what vegans eat at work. Not a single thing that looks edible. Nothing wrong with a chicken sandwich,291867495,2011-05-02T18:56:58.000Z,DanHolden85,"Merton, London",1362,,1,0,0.3724
2108,1086050197317275648,2019-01-17 23:58:39+00:00,"@Ironhorse76 Plant-based chick’n is great. Plant-based pork is fab., esp in pasta sauce. Long as you have beans &amp; rice you should do ok. Potatoes sometimes, &amp; salads.  It took me years to quit cheese, but now that I haven’t had it in so long it seems disgusting, when I think where it’s from.",16460001,2008-09-25T23:37:00.000Z,stuntcat,"Norfolk, VA",782,,0,0,-0.3506
2114,1086050175142035457,2019-01-17 23:58:34+00:00,"@JohnOberg I enjoy steak, love ice cream.  But I can't, not anymore. I'm out. That was truly horrific. I just can't wrap my head around that level of cruelty. I'm going learn to love legumes. Vegan websites, cookbooks, recipes appreciated, DM me. Make it simple stuff, I hate cooking.",1060285093422530561,2018-11-07T21:37:20.000Z,AllisonJill2,"Florida, USA",173,,0,0,0.7003
2116,1086050143663726598,2019-01-17 23:58:26+00:00,I know this was rhetorical bc seemingly everyone loves beans but one time i was talking to this girl about veganism and why she should try it and she kept typing in all caps I HATE BEANS I DO NOT LIKE BEANS I CANT GO VEGAN\n\n............mmk https://t.co/3KxOKGIMz9,41189092,2009-05-19T19:31:15.000Z,coolvegandad95,"New Jersey, USA",1176,,22,1,-0.8511
2117,1086050138378915840,2019-01-17 23:58:25+00:00,Vegan Meal Ideas for Lazy People! {healthy + easy} https://t.co/1mnzpvg9ca,93922728,2009-12-01T19:14:03.000Z,jt120651,"Beach Park, Illinois USA",2038,,0,0,-0.4199
2119,1086050134415282177,2019-01-17 23:58:24+00:00,@hannahbeefit @BrendanHarberts Thank you for confirming vegan queen,2873462958,2014-10-23T14:50:18.000Z,alexandra__cari,"Fort Lauderdale, FL",14914,,0,0,0.3612
2121,1086050109069148160,2019-01-17 23:58:18+00:00,"@GreazyVegan @heroesofgeek You're welcome thanks for making delicious #Vegan food! Please like &amp; comment on the vid itself &amp; drop us a sneaky subscribe please? 😉 That's great news, any chance of some free Chickun now then hehe. Would happily review everything on the menu &amp; film it if interested. DM me plz",41625411,2009-05-21T16:57:16.000Z,Welsh_Harls88,Global domination by cwtchs!,1067,,0,0,0.9817
2125,1086050068770230272,2019-01-17 23:58:08+00:00,@Gungglefont Being vegan you are thinking of others. So how did you come up with that one?,33249941,2009-04-19T17:06:15.000Z,Animal_Lover4ev,,6,,1,0,0.0
2126,1086050066563919872,2019-01-17 23:58:08+00:00,"Ok twitter fam, hmu with your recommends for good vego/vegan cookbooks. I’ve finally cracked meal planning but our dinners and lunches need a bit of a shake up \n🥬🥒🍠🍆🥦🥕🌽",34830700,2009-04-24T03:18:58.000Z,__catpower,"Linwood, Christchurch City",2034,,12,0,0.2382
2129,1086050057802125314,2019-01-17 23:58:06+00:00,"petition: Papa John's: We Want Vegan Cheese, Please!, United Kingdom https://t.co/GxP2pe5oDf",2310727130,2014-01-25T21:25:44.000Z,deviousfranklin,,4543,,0,0,0.5255
2131,1086050055478366208,2019-01-17 23:58:05+00:00,All of a sudden I don't want to fully dive into a plant based diet https://t.co/oKEOs5etav,64867879,2009-08-11T23:49:57.000Z,AxelCisneros_,Somebody loves you,205,,0,0,-0.0572
2133,1086050053498621953,2019-01-17 23:58:05+00:00,@peta And how many chemical fertilizers and pesticides are used to feed a vegan,3044665710,2015-02-26T21:23:54.000Z,mclachlan_fred,Fort Nelson BC Canada,92,"Northern Rockies, British Columbia",3,0,0.0
2134,1086050036264419329,2019-01-17 23:58:01+00:00,"@vegwendywoo @markmckay66 @ChrisGPackham @IoloWilliams2 @BoojaBooja @WeAreVeganuary Not always. Not in the UK at least. My vegan milk is 90p and delicious and healthy. There are some really cheap chocolates too, that are accidentally vegan. Booja Booja being tested here is very expensive.",3371265334,2015-07-11T19:40:12.000Z,DeanColeWriter,"England, United Kingdom",7038,,1,0,0.6124
2137,1086050020065984512,2019-01-17 23:57:57+00:00,"Completely geeking out on the amazing report from The Lancet published yesterday on how to save people and the planet with plant-based diet. The Lancet, people, this is a BIG DEAL! Love… https://t.co/cdc7ibANer",303963389,2011-05-23T18:14:34.000Z,TrimazingVLC,"Washington, USA",106,,0,0,0.807
2139,1086049997286719488,2019-01-17 23:57:51+00:00,"@NoMeatAthlete signed up for a local 10miler in March w/friends, only ever ran 5k's, but run 4-5x wk for 5-7 miles. Checked website for training help but found none specific... Help! Want to train and want a plan supportive of plant based diet!!",564824444,2012-04-27T18:39:56.000Z,sarahnichols37,United States,18,,0,0,0.6658
2140,1086049968438292484,2019-01-17 23:57:44+00:00,@girlygirlsguide I love the minimalist baker. I cook a lot off her site. I am not vegan but mostly vegetarian. I eat goat cheese and yogurt as well as eggs and fish. But hardly ever fish.,1016125615882358789,2018-07-09T01:03:20.000Z,Whimsy36853432,Somewhere w/Jesus by my side.,519,,1,0,0.6428
2141,1086049948934623232,2019-01-17 23:57:40+00:00,"Responsible animal farming is the answer, not a reliance on industrial mono-crop agriculture to meet the demands of a flawed plant-based model. https://t.co/4enYnGUgv9",10225092,2007-11-13T19:54:12.000Z,v3n_0m,USA ,304,,0,0,0.3182
2145,1086049919545298944,2019-01-17 23:57:33+00:00,You’re not a vegan are you? Bc I have  some eggs that need cracking https://t.co/qefNIg5iuo,739261105118294016,2016-06-05T01:02:37.000Z,tayttt90,United States,135,,0,0,0.0
2146,1086049911098036225,2019-01-17 23:57:31+00:00,Tried vegan grilled cheese. It was good! 😊,776433244074024960,2016-09-15T14:51:25.000Z,ThisJillRocks,Boston-ish,62,,0,0,0.4926
2150,1086049889673453568,2019-01-17 23:57:26+00:00,"@JarBomb He ate all the vegetables in the garden. Well, the deer ate all the vegetables, and he ate the deer. So I guess that makes him vegan.",212466669,2010-11-06T04:27:14.000Z,HalSear,Canada,1485,,3,0,0.2732
2153,1086049877489004545,2019-01-17 23:57:23+00:00,"@TurtonSam @KirstySNP Actually yes, but well aware of the avocado issue long before then due to my interest in the sustainable food v vegan arguments. #bbcqt",335439473,2011-07-14T17:52:14.000Z,ItsTheMighty,"East Yorkshire, England",721,"Beverley, England",1,0,0.6059
2154,1086049865921060865,2019-01-17 23:57:20+00:00,慈愛を育てる食事\nVegan 🌱 \n地球と人間の心は\n一つ...,264526192,2011-03-12T01:52:16.000Z,JumaArtlosophy,日本 東京 渋谷,858,,1,0,0.0
2157,1086049847008931840,2019-01-17 23:57:16+00:00,@FluffDoesStuff @itsalexclark Drake can go Be a vegan,1027766298447503360,2018-08-10T03:59:15.000Z,charlie02747695,,5,,0,0,0.0
2158,1086049831632564224,2019-01-17 23:57:12+00:00,"Queremos invitarte a ser parte del Plant Based Festival en México, para seguir creando consciencia y amor por nuestra Madre Tierra y todo lo que nos aporta.\nNos vemos el sábado 19 y 20 de enero del 2019 en el Centro de Artes Vivas, Coyoacán, CDMX. \n\nhttps://t.co/tQ10I1RXBs https://t.co/XflMNTgZIy",197273728,2010-10-01T02:10:31.000Z,MamaNaturalTV,"Distrito Federal, México",31819,,27,4,0.802
2159,1086049812640878593,2019-01-17 23:57:07+00:00,The latest Daily Gluten Free Crumbs! https://t.co/ZSSqcQV6C1 Thanks to @fabricdragon @smores_n_sun #glutenfree #vegan,151854185,2010-06-04T12:19:10.000Z,TRCrumbley,"Virginia, USA",1435,,0,0,0.7574
2160,1086049792806014977,2019-01-17 23:57:03+00:00,A vegan salad https://t.co/WoXpUZs7A2,31428389,2009-04-15T15:07:33.000Z,TeetheGem,Philadelphia,630,,0,0,0.0
2161,1086049785969139712,2019-01-17 23:57:01+00:00,"At Prose, your preferences take precedence. That's why you can chose for your formula to be made vegan, gluten-free, silicone-free, and/or fragrance-free.",904714880988712962,2017-09-04T14:36:51.000Z,prosehair,"New York, NY",1549,,1,0,0.0
2163,1086049773197635586,2019-01-17 23:56:58+00:00,"@ChrisGPackham A view If we all went veggie/vegan worldwide would the clamour 4 land 2 grow crops &amp; fruit be so great as 2 decimate habitats 4 wildlife ? Would we still have a forest ,wood ,hedgerow,waterways ,marsh,grassland &amp; fallow fields,The big conglomerates would move in &amp; rape the planet",1570778910,2013-07-05T15:56:18.000Z,seaman_bobby,sheffield uk,458,,0,0,0.1384
2165,1086049763487694849,2019-01-17 23:56:56+00:00,"@bbcquestiontime If you like, and it makes you feel better about yourself, feel free to go Vegan. https://t.co/OuRLrW1guf",1079875950991396864,2018-12-31T23:04:24.000Z,Christo84801994,"Sydney, Australia",1387,,0,0,0.8271
2166,1086049744886087680,2019-01-17 23:56:51+00:00,#bbcqt disappointed but I guess not surprised that no panellist agreed that we should all go vegan to combat global warmimg. Probably thinking more about what they want to eat than saving the planet and the animals. Carnists! #go vegan for the animals,230805158,2010-12-26T18:50:09.000Z,Sianlw1,London,657,,4,0,-0.2521
2171,1086049710899642369,2019-01-17 23:56:43+00:00,I remember being a militant vegan the first year - two years of being vegan. It eventually wears off and you’re less militant about it but still passionate. The most we can do is kindly educate guys https://t.co/HVaYuAhcaI,2163792290,2013-10-30T00:26:02.000Z,TheRadVegan,Borikén 🇵🇷 & Tampa FL,1771,,0,0,0.872
2173,1086049706709532672,2019-01-17 23:56:42+00:00,@InkraDeBelle @BBCRadioLondon @RichardPascoe Maaaaattteee! U guys are listening from FLORIDA!!!!!? I LOVE u! \nI will take u both to eat with @ToniaBuxton when you're back! Last night I ate my weight the most delicious Lamb chops and vegan food. (It's all about balance lol!),22485157,2009-03-02T13:53:59.000Z,jasminedotiwala,Earth,40014,,1,0,0.9021
2176,1086049679400300544,2019-01-17 23:56:36+00:00,"@JessieHair To be fair, that’s a pretty hilarious add. Will it make me consider being vegan? HELL NAW!",2928986696,2014-12-13T21:21:56.000Z,JessiMilestone,"Sherman Oaks, CA",4975,,1,0,0.2867
2177,1086049679161389058,2019-01-17 23:56:35+00:00,@Eldragon_V True. But you cannot wait for people to come to the truth by themselves. I opened my eyes thanks to my vegan friends and I wish they'd done it sooner. You can always educate with a polite conversation and reliable information. It's urgent and not just an opinion or trend,275864378,2011-04-02T04:50:52.000Z,kabrunotte,Paraguay/Germany/US/Sweden ,19670,,0,0,0.9274
2182,1086049632189407232,2019-01-17 23:56:24+00:00,"@girlygirlsguide I did know, we’ve talked briefly about food, which is why I think you might like her. https://t.co/WucQI9gtnW",1016125615882358789,2018-07-09T01:03:20.000Z,Whimsy36853432,Somewhere w/Jesus by my side.,519,,1,0,0.3612
2189,1086049594193203202,2019-01-17 23:56:15+00:00,@spooky_vegan Made it once and it turned out looking like watery turds. I just tossed it. 😭💩,41189092,2009-05-19T19:31:15.000Z,coolvegandad95,"New Jersey, USA",1176,,0,0,0.3612
2193,1086049583350857735,2019-01-17 23:56:13+00:00,@ChrisGPackham Vego has to be my absolute favourite. I’m a big fan of chocolate and this definitely satisfies my needs since going vegan!,2375775218,2014-03-06T18:56:45.000Z,MelFayers,,263,,0,0,0.8185
2194,1086049563645886464,2019-01-17 23:56:08+00:00,"With Prose custom hair care, your preferences take precedence. You can chose for your formula to be made:\n🌱 Vegan\n🍞 Gluten Free\n💧 Silicone Free\n👃 Fragrance Free",904714880988712962,2017-09-04T14:36:51.000Z,prosehair,"New York, NY",1549,,4,1,0.7579
2199,1086049519530258432,2019-01-17 23:55:57+00:00,Or you can just be vegan https://t.co/8CLbgu2HpK,420094889,2011-11-24T05:32:35.000Z,lavenduhh,El ayyeeee,357,,0,0,0.0
2200,1086049518154444802,2019-01-17 23:55:57+00:00,"New Sensitive Skin Collection from ATTITUDE coming soon!!! #natural, #vegan, #hypoallergenic, #ewgverified and dermatologist tested. Get an early online access and up to a full year of FREE shampoo!  https://t.co/aoe4FvsXdk via @attitudeliving",427401715,2011-12-03T13:46:12.000Z,azi_chai,"AB,Canada",14,,0,0,0.7352
2203,1086049477876744192,2019-01-17 23:55:48+00:00,"Tierqual in Ettlingen, aber Staatsanwaltschaft ermittelt nicht https://t.co/sGMmiTjT8q #vegan #veganismus",1033441671516774400,2018-08-25T19:51:09.000Z,LebenSchones,,2917,,0,1,0.0
2206,1086049441625325569,2019-01-17 23:55:39+00:00,Im boutta go vegan until this government shutdown is over😭,48573905,2009-06-19T02:03:47.000Z,ForeverJanei_,,2200,,0,0,0.0
2211,1086049365444173826,2019-01-17 23:55:21+00:00,"@xradiostatic Yeah, I guess that may be it. I also hate reheating veggies which is one reason I failed horribly at plant based meal prep a while back lol",165812402,2010-07-12T16:14:13.000Z,heyitscerita,Las Vegas,705,,0,0,-0.7506
2216,1086049341951885313,2019-01-17 23:55:15+00:00,How silly to ask an uninformed panel if people should go vegan! No one on the panel seemed to have much if any knowledge on this issue. To say that people need affordable protein sources (as in cheap meat) there are much more affordable &amp; kinder protein sources than meat!!#bbcqt,797025221261856768,2016-11-11T10:36:35.000Z,Kittys_Kupcake,,102,,3,0,0.5006
2218,1086049312596021248,2019-01-17 23:55:08+00:00,@Mendelpol Vegan food is just food without the animal products. This stance makes you seem foolish at best.,84538472,2009-10-23T08:28:03.000Z,thebovril,Parts Unknown,532,,0,0,0.4767
2220,1086049301506256896,2019-01-17 23:55:05+00:00,"Quinoa, Black Beans, Roasted Sweet Potato, Sauteed Kale sprinkled with Pepitas served with a coconut avocado dressing.  https://t.co/KSk739KpB8 #dairyfree #glutenfree #vegan #vegetarian https://t.co/ivjbBRIBvr",4857326571,2016-01-28T14:26:40.000Z,project_feed_me,"Atlanta, GA",34,,0,0,0.4588
2221,1086049292719140866,2019-01-17 23:55:03+00:00,"What's for lunch? Our sandwiches are served with soup, salad or chips. Choose from chargrilled chicken &amp; avocado; southern fried vegan fillet with rainbow slaw; maple cured gammon and salsa; butternut squash &amp; field mushroom stack or beetroot cured salmon with remoulade #Didsbury",145765329,2010-05-19T20:39:15.000Z,MetDidsbury,#Didsbury #Manchester,8747,,0,2,0.4767
2224,1086049268547252225,2019-01-17 23:54:58+00:00,BOT\nVEGAN呼び掛けるのは良いけどVEGANの死体見せてかわいそうって画像は逆に肉食に味方する存在も多いフィーリングがあるよ\nだから俺はライオン射殺やライオンの毛皮剥ぎやライオンのカーペットもツイートしてる,952458706653888512,2018-01-14T08:33:46.000Z,VeganNam,大阪市西成区,483,,0,0,0.0
2225,1086049266118856704,2019-01-17 23:54:57+00:00,"So if Nazarites couldn’t touch dead animals or bodies, I wonder if they were vegan",334268924,2011-07-12T20:48:46.000Z,SonOfProverbs,Daugter of Babylon,2985,,0,0,-0.6486
2227,1086049265858867200,2019-01-17 23:54:57+00:00,@VivaLaOnyx 😂😂😂😂 y’all vegan?,231864784,2010-12-29T17:37:20.000Z,theyHATEosh,,1039,,0,0,0.0
2231,1086049227543928833,2019-01-17 23:54:48+00:00,I’d be vegan but there be meat everywhere like ???,801951704375848960,2016-11-25T00:52:40.000Z,thotokbokki,𝒶𝒹𝒹 𝓂𝓊𝓈𝒾𝒸 ₂ 𝓁𝒾𝒻𝑒 ,1005,,0,0,0.5845
2233,1086049226524631042,2019-01-17 23:54:48+00:00,"@SoleneClerici @ArianaGrande Ok, may be you could help anyway. \nAriana heard about your stuffed zucchini with tomatoes and vegan mozzarella. She seems interested. Me too also.",2965243984,2015-01-07T00:16:29.000Z,salvador_fab,luxembourg,78,,0,0,0.765
2236,1086049217221705728,2019-01-17 23:54:45+00:00,@finchy_84 @HackneyAbbott Where the fuck has this Vegan bullshit come from?,3741254896,2015-09-22T18:02:37.000Z,onlyonebman,,1144,,1,0,-0.8074
2240,1086049183805726724,2019-01-17 23:54:37+00:00,"@gvilherm vegan corner, peaceful cuisine, presunto vegetariano",1043648893282603008,2018-09-22T23:51:01.000Z,dyingUrge,011,135,,0,0,0.4939
2242,1086049182341914624,2019-01-17 23:54:37+00:00,"@mik_dix @scaredsmallbird i have not seen these, u gotta tell me more--r they like ""here's the real milk u vegan cucks are missing"" or ""watch out, not real milk"" or what",1012653830083932161,2018-06-29T11:07:42.000Z,cunkoldry,,213,,2,0,0.0772
2243,1086049140092456960,2019-01-17 23:54:27+00:00,"New Sensitive Skin Collection from ATTITUDE coming soon!!! #natural, #vegan, #hypoallergenic, #ewgverified and dermatologist tested. Get an early online access and up to a full year of FREE shampoo!  https://t.co/GGX0Sk4EFz via @attitudeliving",469572577,2012-01-20T19:00:47.000Z,Chrissyann12345,Barrie,3718,,0,0,0.7352
2245,1086049132341587969,2019-01-17 23:54:25+00:00,@deputynclegg @bbcquestiontime You can be vegan and spend a lot less on food than if you include meat and dairy in your diet. I'm not vegan but sometimes cook vegan or veggie meals. So cheap.,74498682,2009-09-15T17:14:26.000Z,Andino1974,Republic of Wales,1258,,0,0,0.0
2246,1086049114134142976,2019-01-17 23:54:21+00:00,@ChrisGPackham @IoloWilliams2 @BoojaBooja @WeAreVeganuary Hurray you found vegan chocolate at last. I give up looking I have same problem Sith label saying may contain nuts etc 🤔,114131272,2010-02-14T07:19:03.000Z,quantumleaper21,Was Great Britain,121,,0,0,-0.0772
2258,1086049095230373889,2019-01-17 23:54:16+00:00,"@JamesUVanDyke @FructoseNo @Spoonyman @tasmaniatalks If everyone in the world switched to a plant based diet, the reduction in co2 emissions  would meet neutralize climate change. Is that really “overplaying”?",408580973,2011-11-09T16:23:09.000Z,Nv_pyromelana,Nevada,2255,,0,0,0.0
2264,1086049076150456320,2019-01-17 23:54:12+00:00,@babyzooted This is def one of the most annoying parts about being vegan honestly lol. I can’t really speak for other places but taco bell is easily customizable and i think they’re making an official vegetarian/vegan menu soon!!,1914955322,2013-09-28T18:28:55.000Z,_allisonchains,"Baltimore, MD",326,,0,0,0.6796
2265,1086049061604474881,2019-01-17 23:54:08+00:00,"As a vegan, I fucking hate peta., https://t.co/ZdJgopU44v",3029288403,2015-02-11T02:41:33.000Z,Daddy_Maeve_,Bi-Coastal,223,,0,0,-0.6115
2266,1086049038930202627,2019-01-17 23:54:03+00:00,https://t.co/5kdmsmON8e\n#plantbased #stew #recipe #vegan,1011845163122135045,2018-06-27T05:34:20.000Z,DanicaDeLaMora,,1033,,1,0,0.0
2268,1086049034769436672,2019-01-17 23:54:02+00:00,@RetroPrincess1 @a_vegan_b00 Do you have broadband currently or will it be a new account?,86332275,2009-10-30T15:13:29.000Z,matthew_goss,,514,,0,0,0.0
