index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
14441,1090293338991984641,2019-01-29 16:59:23+00:00,January health kicks? Here’s proof from our friend @kristijanbrad that with doughnuts you can have your four pack AND your six pack! 💪🍩 (all #vegan too #Veganuary fans!) https://t.co/4FNKMNlUmk,737000857074606080,2016-05-29T19:21:11.000Z,yesdoughnuts,"Manchester, England",963,,1,1,0.5837
15023,1090289106905649152,2019-01-29 16:42:34+00:00,"@DanielJAustin If there are no vegan sausage rolls left in the Eccles branch of Greggs, I am coming directly to your house.",15424102,2008-07-14T07:26:25.000Z,simonbinns,"Manchester, England",17927,,2,0,-0.296
15055,1090288958012121089,2019-01-29 16:41:58+00:00,One of these Vegan Cauliflower Buns is coming your way to see out Veganuary @digbethdiningclub this thursday from 4!\n\n#vegan #vegetarian #meatfree #bao #baofactory  #baobuns #steambuns #sousvide #sousvideeverything #handmade #baoboss #brimingham #streetf… https://t.co/f3R6KjxKL4 https://t.co/cN64tb9Kwz,2862757253,2014-11-05T16:23:37.000Z,WallaceandSons,Manchester,2176,,0,0,0.0
16068,1090283403856003072,2019-01-29 16:19:54+00:00,And here’s a little peek of who’ll be serving up the vegan grub for the rest of the month and all! \nSee you there for the best vegan street food around.\nInvite your mates here... https://t.co/kPGolNAnC3 https://t.co/4iPHZQojm0,2583726528,2014-06-23T10:04:45.000Z,GRUBMCR,"50 RedBank, Manchester, M4 4HF",20793,,1,1,0.6696
16617,1090280623544193034,2019-01-29 16:08:51+00:00,Weak become heroes by @shindiggerbrewingco #vegan #veganuary #craftbeer https://t.co/UKwaxo9eAG,137264071,2010-04-26T08:17:13.000Z,soupmanchester,Manchester,36843,,0,0,0.1027
16632,1090280492514099201,2019-01-29 16:08:20+00:00,@David_K_Wayne gf really wants to watch this but I'm scared I'll get too sad and go vegan for two days,492172594,2012-02-14T12:35:09.000Z,lusc_j,"Manchester, England",337,,1,0,-0.8402
17409,1090275162648391681,2019-01-29 15:47:09+00:00,"@TheVeganSociety just got my copy of The Vegan magazine. On page 29 you wrongly describe Natalie Bennett, former Green Party leader as an MP. She has never been an MP.",21463200,2009-02-21T04:25:14.000Z,veganfishcake,"Manchester, UK",1199,,0,0,0.4019
18058,1090270575229059072,2019-01-29 15:28:56+00:00,"you ever take all your clothes off, shave yer whole body with a gilette rasor and scran a vegan sausage roll whilst screaming that Winston Churchill was a racist just to flex on piers morgan?",515463847,2012-03-05T13:22:40.000Z,14bmb,manchester they/them,575,,3,0,-0.765
18154,1090269860855111681,2019-01-29 15:26:05+00:00,"'#Vegan Sales Are Up And Meat Is On Decline', Says Sainsbury's\n\nhttps://t.co/xyyV3XUlfw",74136761,2009-09-14T11:45:58.000Z,altrinchamhq,"Altrincham, Manchester, UK",15028,,0,0,0.0
18820,1090264674623356933,2019-01-29 15:05:29+00:00,It was good. I’m not sure if I’d ever go full vegan but there’s options out there if you did,19387425,2009-01-23T09:07:45.000Z,TaffHarrod,Manchester la la la,1018,,2,0,0.1202
19213,1090261955548307457,2019-01-29 14:54:40+00:00,bought myself and my bf a greggs vegan sausage roll cos I finally found a shop with them in again but he’s gotta wait till he’s back from work to have it \n\ndunno if I have the willpower to not eat his before he gets back 🙄,191889697,2010-09-17T16:36:43.000Z,dxdalton_,"Manchester, UK",5433,,3,0,0.0
19859,1090256501824835586,2019-01-29 14:33:00+00:00,Why do so many ppl not like unnatural vegan lol she's my favourite vegan YouTuber,3097988169,2015-03-20T00:13:04.000Z,strillersthecat,🇬🇧 Beds 🔜 Manchester,431,,1,0,0.1754
20231,1090253508299886592,2019-01-29 14:21:06+00:00,@BootstrapCook I’ve been vegan for 18 months or so and I’m still surprised at the ‘normal-ness’ of some many vegan foods!,300775756,2011-05-18T10:25:30.000Z,pocket_gardens,West Didsbury Manchester,621,,2,0,0.2942
20588,1090250601093627904,2019-01-29 14:09:33+00:00,"@notmyfirstrode0 that joe vegan guy who did a crowdfunded for an animal sanctuary, so many people.",16338551,2008-09-17T22:43:31.000Z,OMGgemma,"Manchester, UK.",34808,,0,0,0.0
21583,1090242254860632066,2019-01-29 13:36:23+00:00,Katt is basically here as an advert for people to come hang out with me and Rach\n1) you get food like tacos : vegan or otherwise\n2) we will treat you well and rach will do your makeup and make you look pretty\n3) you get to play video games with me &amp; make me angry when you win,19387425,2009-01-23T09:07:45.000Z,TaffHarrod,Manchester la la la,1018,,26,1,0.8481
21762,1090240880185933825,2019-01-29 13:30:56+00:00,Our new Vegan dish - “Manchester’s Self Proclaimed Best Vegan Breakfast” with Added vegan fried egg #vegan #veganuary #brunch #manchester #westdidsbury #plantbased https://t.co/OoeqHx1eKa,31191651,2009-04-14T18:43:18.000Z,thymeoutfoodco,"West Didsbury, Manchester",5921,,2,0,0.6369
21787,1090240652791562241,2019-01-29 13:30:01+00:00,"I like to kid myself that if something is vegan, it's healthy, which means that inhaling a bag of @candykittens is like eating a salad, right? RIGHT?\n\nhttps://t.co/YYoge49dEg",2565247248,2014-06-13T12:54:41.000Z,whatlyddid,Manchester/Lancashire,4066,,5,0,0.7941
21805,1090240551004368896,2019-01-29 13:29:37+00:00,Vegan wrap 💕 #vegan #barcafe #foodie #tapas #yum #nqmanchester #manchester #veganfood https://t.co/7a2EPbKds7,1055414153358262272,2018-10-25T11:01:57.000Z,labocaham,"Manchester, England",603,,1,0,0.0
21820,1090240428673257472,2019-01-29 13:29:08+00:00,"On our Professional Chefs' course this week, the students have been experimenting with world foods :) Such delicious flavours and textures #vegan #veggie https://t.co/FC9AM1j9QV",317828360,2011-06-15T14:57:14.000Z,vegsoc_cookery,Manchester/Cheshire,3180,,3,1,0.7717
22336,1090236469904592896,2019-01-29 13:13:24+00:00,"I just remembered I had a dream last night I finally tried a Greggs vegan sausage roll. This is getting out of hand now, pls can they have some in stock",21776911,2009-02-24T18:00:06.000Z,WillemTaylor,Manchester,360,,0,0,0.6705
22517,1090234923653451776,2019-01-29 13:07:16+00:00,@StigAbell OK - the clarity is much appreciated! Now where did I leave that stockpile of Greggs' vegan sausage rolls?,1271957246,2013-03-16T10:17:35.000Z,john_stephens67,"Salford, Manchester",3730,,4,0,0.8412
22556,1090234574976753665,2019-01-29 13:05:52+00:00,#Repost @mcrconfidential with @get_repost\n・・・\nThe very delicious vegan menu @pastafactoryuk tricking us into feeling like we had eaten all the cream and cheese 🧀 #veganuary #pasta #healthyfood https://t.co/C6HPWzin7Y,2456660137,2014-04-21T14:02:45.000Z,pastafactoryuk,"77 Shudehill, Manchester, UK",2392,,3,0,0.796
22678,1090233844731703297,2019-01-29 13:02:58+00:00,remember “vegan youtube” a few years ago and there were loads of people who did extreme diets and yelled at people and made dramatic videos calling each other out and feuding? I know some of you do 🌚,16338551,2008-09-17T22:43:31.000Z,OMGgemma,"Manchester, UK.",34808,,60,0,-0.3818
23140,1090229717855334401,2019-01-29 12:46:34+00:00,"I just entered to win a @hotelchocolat Vegan Chocolate Hamper from @thehecticvegan, you can too here: https://t.co/a2J0n85z8D",1344963859,2013-04-11T18:05:00.000Z,gratitude008,"Manchester, England",1067,,0,0,0.5859
23245,1090228660165062656,2019-01-29 12:42:22+00:00,@DuragantheLion @kay_vulpes Just get vegan bacon? :p,19143909,2009-01-18T13:15:26.000Z,SDF_of_BC,"Pendlebury, Manchester, UK",935,,0,0,0.34
23350,1090227725124730881,2019-01-29 12:38:39+00:00,"@rachael_gb I recommend either UHT milk or plant-based alternatives like Oatly, nutritional yeast, lentils, tins of beans and pulses. It also can’t hurt to have a camp stove and fuel.",32828076,2009-04-18T07:50:02.000Z,ouestlacamera,Manchester,286,,0,0,0.1531
23522,1090226335199449089,2019-01-29 12:33:08+00:00,How many people have actually managed to try the vegan sausage rolls from @GreggsOfficial? Admittedly only been in couple times since announced but always sold out! Want to give it a try,1012325044608004108,2018-06-28T13:21:13.000Z,AndrewYee2,"Manchester, England",581,,0,0,0.1882
23616,1090225570208800769,2019-01-29 12:30:06+00:00,Ten of our favourite vegan-friendly spots in Manchester 🌱🥑 https://t.co/LFTs1Fc3zV,1010112194254639104,2018-06-22T10:48:08.000Z,SecretMCR_smn,"Manchester, United Kingdom",485,,1,0,0.0
23936,1090222642706239488,2019-01-29 12:18:28+00:00,Shoutout to @HMPasties for the awesome vegan pasty at University Place!! ✨ https://t.co/E0ZVA4YQPe,58175376,2009-07-19T11:06:04.000Z,Interventi0n_,"Manchester, England",1211,"Manchester, England",2,0,0.6892
23944,1090222607847342080,2019-01-29 12:18:19+00:00,"@amyythevegan Even after reading these facts, there is still nothing anyone could say to make me go vegan. But I appreciate your effort x",19465488,2009-01-24T22:00:41.000Z,RussellHayward,"Manchester, England",10189,,6,0,0.4019
24977,1090213923255656449,2019-01-29 11:43:49+00:00,@aidanmacewen @Cechque If he quits being vegan prime pace bellerin will return,2786418759,2014-09-26T23:25:15.000Z,benjukes99,"Manchester, England ",158,,1,0,0.0
25292,1090210812717948928,2019-01-29 11:31:27+00:00,#COMPETITION TIME 👩‍🍳\nTag or share a photo of your #Vegan dish with us for a chance to #win a hamper full of Vegan treats! You have until Thursday to enter ⏱️ https://t.co/D2fweIWBvz,40189249,2009-05-15T06:16:57.000Z,wingyipstore,"Birmingham, London, Manchester",7888,,1,0,0.5411
26105,1090202725583937536,2019-01-29 10:59:19+00:00,Who fancies giving this protein packed vegan dish a go?? 😋 https://t.co/WqGYSTGkub,3026404792,2015-02-09T12:11:34.000Z,MiddletonShop,"Middleton, Manchester",250,,0,0,0.4137
26144,1090202207432126464,2019-01-29 10:57:15+00:00,Today’s Tuesday treat comes in the form of this rather beautiful looking (and even better tasting!) #vegan chocolate fudge cake 😍😍 https://t.co/dzZW6GAXBM,3216513755,2015-04-28T09:36:26.000Z,DressingRoomMcr,"Manchester, England",573,,0,0,0.8687
27315,1090189739980931072,2019-01-29 10:07:43+00:00,"VEGAN CARROT CAKE BAR🥕🥕🥕\n\nOur vegan carrot cake bars are INCREDIBLE !! topped with sweet banana chip, whipped vanilla frosting and pink cornflowers !\n\nORDER FOR YOUR CAKE COUNTER… https://t.co/6zPRYHRYnv",100991128,2010-01-01T14:55:19.000Z,SilverApples_UK,Manchester,2949,"Stockport, England",1,0,0.5962
27630,1090186389524807680,2019-01-29 09:54:24+00:00,"@ChrisGPackham @WeAreVeganuary Hey Chris, I just published an article about flexitarian and it's benefits in gradually moving people towards a plant-based diet. https://t.co/LruGFeK54i",1004543090734948352,2018-06-07T01:58:31.000Z,memanmevegan,"Manchester, England",7314,,6,0,0.3818
27668,1090186030798516224,2019-01-29 09:52:59+00:00,"@MinistryOfMum My lovely sister in law, Annemarie. She died 11 years ago today. I made Scottish empire biscuits in her honour last night as she hated Tunnocks Teacakes and we always scoff them in memory of her. Sadly they’re not vegan so empire biscuits have taken their place!",23073455,2009-03-06T15:03:07.000Z,emmafc74,South Ayrshire/Manchester,989,,1,0,-0.5255
27999,1090182081345474561,2019-01-29 09:37:17+00:00,The best no-bake sweet potato brownies - recipe coming soon... 🍫🍫🍫\n\n#vegan #Veganuary2019 #glutenfree #dairyfree #norefinedsugar https://t.co/63tbMiQkaY,219090869,2010-11-23T22:20:53.000Z,SpamellaB,Manchester,12175,"Manchester, England",0,0,0.802
28933,1090171769808392193,2019-01-29 08:56:18+00:00,@GreggsOfficial any chance of vegan sausage option on the morning breakfast sandwich deal?,398144136,2011-10-25T16:54:13.000Z,Poison_Type_,Manchester,216,,0,0,0.25
29229,1090167498564136960,2019-01-29 08:39:20+00:00,@vegan_vexation Yes! Also r/gratefuldoe is one of my faves too,842714823968395265,2017-03-17T12:30:45.000Z,truecrimewitch,"Manchester, England",7111,,0,0,0.4574
29852,1090158906301665281,2019-01-29 08:05:12+00:00,Why do people see the word 'vegan' or 'vegetarian' on a menu/food product and assume it's gonna be disgusting,252240491,2011-02-14T19:57:29.000Z,CarrieLouiseH,Manchester,561,,0,0,-0.5267
32596,1090117328430419968,2019-01-29 05:19:59+00:00,https://t.co/ojlBeASDJF,1004543090734948352,2018-06-07T01:58:31.000Z,memanmevegan,"Manchester, England",7314,,1,0,0.0
32656,1090116491767435264,2019-01-29 05:16:39+00:00,"I love my veggies from @vegboxpeople they're fresh, organic and local and I often use the weekly recipe sheet. Mostly the recipes are #vegan or can be veganised easily 😃 https://t.co/vwyxN3szuc",389070232,2011-10-11T20:15:10.000Z,thegaudidragon,Manchester,406,,0,0,0.836
35672,1090076292043681793,2019-01-29 02:36:55+00:00,"Imagine that...Bryan in the ring calling Seth out - On the big screen it cuts to Seth burning DB's vegetable patch, curb stomping the lettuce running off going 'Burn it down you vegan bastard!' #Raw https://t.co/PNYbZs4BYB",128263084,2010-03-31T16:17:05.000Z,FindingNiro,Bedford / Manchester,289,,0,0,-0.3595
38073,1090048980162011138,2019-01-29 00:48:23+00:00,Can’t go on my phone without seeing 90 photos of vegan papa johns pizza I’m already greedy enough as it is I don’t need reminding that I can order one of those too!!!!,182922946,2010-08-25T18:42:29.000Z,biscoffbabe,"Manchester, England",11290,,6,0,-0.5374
39576,1090033556267692032,2019-01-28 23:47:06+00:00,"I much prefer  dairy free hot chocolates now. Coconut milk with soya milk, vegan whipped cream and vegan hazelnut ice cream makes a perf hot chocolate https://t.co/LWYlMyANJD",994272459393261569,2018-05-09T17:46:41.000Z,peachyquu,"Manchester, England",88,,1,0,0.5106
39757,1090031764440002566,2019-01-28 23:39:59+00:00,"every Greggs I’ve been to whilst being back sold out of vegan sausage rolls, tragic ☹️ try again in july",2927952819,2014-12-17T20:14:01.000Z,va__lly,"Manchester, England",316,,4,0,-0.4588
40514,1090024499188326402,2019-01-28 23:11:06+00:00,"When the cupboards at the new place is empty but bae makes sure you have @candykittens and gin! 😍👌. Seriously though, how good are the sour watermelon sweets? And vegan too! \nP.S I keep getting asked if I'm sponsored by Candy Kittens because I'm cons… https://t.co/SGFf9asQkn https://t.co/yyogctILMk",27040153,2009-03-27T16:34:10.000Z,purenourish,"Manchester, England",1195,,0,0,0.8816
40843,1090021829924794369,2019-01-28 23:00:30+00:00,@mrdanwalker @ChrisGPackham @thehistoryguy @chrishoy Great line up @ChrisGPackham talk about being vegan but please more so about the illegal activity of fox hunting that is evident every weekend in England x,2421015245,2014-03-18T21:16:19.000Z,chrissy7pink,"Manchester, England",50,,0,0,-0.2012
41051,1090020367052226571,2019-01-28 22:54:41+00:00,{GIVEAWAY} Win One Wesco Kickmaster retro styled 33 L bin. Enter here -  https://t.co/wEpkgqhv3p,122121036,2010-03-11T17:18:53.000Z,cheryl7003,"Manchester, England",1853,,0,0,0.5859
41285,1090018248857448448,2019-01-28 22:46:16+00:00,I want 2 try papa johns vegan pizza but there’s like none near me and I’ve never had it,435021549,2011-12-12T15:52:21.000Z,tofumuse,she/her manchester,10396,,2,0,0.5267
41358,1090017647444533248,2019-01-28 22:43:53+00:00,I’ve just entered @thefoodrush giveaway to win a hamper full of delicious #vegan treats. https://t.co/3F4PUEHpvf,122121036,2010-03-11T17:18:53.000Z,cheryl7003,"Manchester, England",1853,,0,0,0.8176
42347,1090009471659724800,2019-01-28 22:11:24+00:00,"Vegan cheese in French is often called ""fauxmage"" (faux = fake, false) (fromage = cheese).\nHEY LOOK IT'S A PUN.",2597263291,2014-07-01T02:13:47.000Z,Greyson_Thorne,"manchester, ct",30,,1,0,-0.4767
43361,1090000723075579910,2019-01-28 21:36:38+00:00,"I can’t believe this 🙈 @PapaJohnsUK have started doing vegan cheese on their pizza, vegan cheese and marmite rolls, and the best bit.. they deliver it 😫 It was absolutely amazing and I still have loads left over #WhatVegansEat #NotASalad 💖 https://t.co/YvoXJiSK6j",245089076,2011-01-30T21:18:08.000Z,Tiffypox,"Manchester, England",309,,3,0,0.8516
44122,1089994289017442304,2019-01-28 21:11:04+00:00,"So, You Went Vegan. Here's Why You're Not Losing Weight https://t.co/vWSrAHp8su",877800655477501952,2017-06-22T08:09:19.000Z,techpearce4,"Manchester, England",2751,,0,0,0.2924
44273,1089992977248804864,2019-01-28 21:05:51+00:00,Posting out wholesale orders today. I've got a few bottles of this stuff left though to bring with me to #Urmston on Saturday  😉.\n.\n.\n#mermaids #mermaidelixir #bubblebath #blue #vegan… https://t.co/0HO5zjiJV5,539231786,2012-03-28T17:33:51.000Z,bubbleoff,Greater Manchester,1501,,0,0,0.0
44308,1089992749145837569,2019-01-28 21:04:57+00:00,I've entered to win a case of 6 Proudly Vegan wines with @vowsandvenues https://t.co/wX7lxKZ3IJ https://t.co/qlT4eya4RD?,122121036,2010-03-11T17:18:53.000Z,cheryl7003,"Manchester, England",1853,,0,0,0.8126
44658,1089989928174448644,2019-01-28 20:53:44+00:00,@waytogocarl Just wish she was actually vegan tho 😂,1016755919756066816,2018-07-10T18:47:56.000Z,simplymariarose,"Manchester, England",117,,1,0,0.4019
44806,1089988855359512576,2019-01-28 20:49:28+00:00,"Mushroom, Lentil &amp; Nut Wellington - https://t.co/jZCADapSmU @tinnedtoms #vegan #recipe",122121036,2010-03-11T17:18:53.000Z,cheryl7003,"Manchester, England",1853,,0,0,0.0
45126,1089986637382197249,2019-01-28 20:40:39+00:00,"@thedsggroup Some feed their cats vegan food. Personally I feed my cats meat as they are designed to get all their nutrients from meat. I don't think it's my place to force meat eaters to be vegan, plus my cats just go outside and kill birds anyway.",780514338,2012-08-25T15:25:40.000Z,Neferure1,Greater Manchester ,3190,,0,0,-0.6908
45422,1089984078789652481,2019-01-28 20:30:29+00:00,“I’d go vegan any day for him. “ \n\nSaid by my 13 year old sister.,1016755919756066816,2018-07-10T18:47:56.000Z,simplymariarose,"Manchester, England",117,,4,0,0.0
